query_id,search_date,pmid,pmcid,doi,title,authorString,journalTitle,pubYear,firstPublicationDate,isOpenAccess,source
Q3_amr_core,2026-09-05,42287752,,10.1093/lambio/ovag054,Genomic insights into antimicrobial resistance and isolation source classification of Cronobacter sakazakii from infant and toddler food in the United States.,"Chen Z, Cui M.",,2026,2026-07-01,N,MED
Q3_amr_core,2026-09-05,41553751,PMC12816985,10.1099/mgen.0.001608,Machine learning-based lineage prediction from antimicrobial susceptibility testing phenotypes for &lt;i&gt;Escherichia coli&lt;/i&gt; sequence type 131 clade C surveillance across infection types.,"Ross TA, Pöntinen AK, Holsbø E, Samuelsen Ø, Hegstad K, Kampffmeyer M, Corander J, Gladstone RA.",,2026,2026-01-01,Y,MED
Q3_amr_core,2026-09-05,42434557,PMC13350054,10.3389/fmicb.2026.1842688,"Molecular insights into antimicrobial resistance in human bacterial pathogens: mechanisms, resistance genes, and translational diagnostic applications.","Hossen N, Mascellino MT.",,2026,2026-06-26,Y,MED
Q3_amr_core,2026-09-05,42345817,PMC13297112,10.3390/biology15120961,Horizontal Gene Transfer in &lt;i&gt;Listeria monocytogenes&lt;/i&gt;: Evolution of Antimicrobial Resistance and Virulence in a One Health Context.,"Stefan G, Gurau MR, Ciocîrlie N, Tudor L, Bărăităreanu S, Tache-Codreanu DL, Sporea C, Gligor A, Iancu I, Herman V.",,2026,2026-06-19,Y,MED
Q3_amr_core,2026-09-05,42221978,PMC13219803,10.1177/11779322261453756,A Novel Bioinformatics Pipeline and a Machine-Learning Approach for Antimicrobial Resistance Phenotypic Prediction.,"Visser O, Agboli V, Datta S.",,2026,2026-05-26,Y,MED
Q3_amr_core,2026-09-05,41965741,PMC13214064,10.1186/s12938-026-01568-9,"Artificial intelligence in microbiology: implications for metagenomics, diagnostics, and AMR surveillance.","Khangarot R, Kumari V, Mishra R, Singh A.",,2026,2026-04-11,Y,MED
Q3_amr_core,2026-09-05,41402414,PMC12708672,10.1038/s44259-025-00172-6,Gene copy-number features generalize better than SNPs for antimicrobial resistance prediction in Staphylococcus aureus.,"Fistarol BF, Gervasio JD, Szöllősi GJ.",,2025,2025-12-16,Y,MED
Q3_amr_core,2026-09-05,42437039,PMC13355612,10.7717/peerj.21411,The evolution of diagnostic microbiology: integrating culture-based methods and genomic advances.,"Goraya MU, Fatima G, Hayat K, Raza A, Yong D.",,2026,2026-07-08,Y,MED
Q3_amr_core,2026-09-05,42222669,PMC13221980,10.1093/bioadv/vbag140,Transformer-based operon prediction using textual representations of gene pairs.,"Assaf R, Fakhri B.",,2026,2026-05-21,Y,MED
Q3_amr_core,2026-09-05,41902188,PMC13030380,10.3390/v18030280,Alignment-Free Machine Learning Serotype Classification of the Dengue Virus.,"Gajdov V, Prosic I, Kavran M, Bosilkov F, Petrovic T, Petrovic T, Konstantinov J, Lazic G.",,2026,2026-02-25,Y,MED
Q3_amr_core,2026-09-05,42422472,PMC13342711,10.1093/bioadv/vbag153,stackPredAMR-a stacked random forest approach improves AMR phenotype prediction for multiple species and antimicrobial agents.,"Welling J, Balzer M, Consten L, Bletz S, Buer J, Chapot V, Harmsen D, Heintschel von Heinegg E, Mellmann A, Pölking W, Salhöfer F, Schaumburg F, Scherff N, Wiesmann N, Meyer F.",,2026,2026-06-02,Y,MED
Q3_amr_core,2026-09-05,42270823,PMC13415840,10.1038/s41598-026-56520-7,"In silico genomic analysis of resistome, virulome, and mobilome of β-lactamase-producing Klebsiella pneumoniae.","Biswas R, Anbarasu A.",,2026,2026-06-10,Y,MED
Q3_amr_core,2026-09-05,,,10.64898/2026.07.03.736369,Benchmarking the translational potential of AI-based drug-resistance prediction from  <i>Mycobacterium tuberculosis</i>  whole-genome sequencing data,"Liu C, Zhu H, Zhou P, Thanh NT, Dat NQ, Atmosukarto I, Cheong IH, Kozlakidis Z, Adisasmito W, Zheng X, Wang H, Yang Y.",,2026,2026-07-03,N,PPR
Q3_amr_core,2026-09-05,42143256,PMC13348184,10.1186/s12866-026-05127-z,Draft genome sequencing of Proteus mirabilis strain Indica (ST286) reveals antimicrobial resistance and virulence determinants.,"Acharya S, Kushwaha P, Desai S, Biswas S, Longjam LA, Chatterjee B, Ruwali M, De S, Krishnaswamy L, Suravajhala P, Chaubey G.",,2026,2026-05-16,Y,MED
Q3_amr_core,2026-09-05,41875094,PMC13012507,10.1371/journal.pdig.0001310,Performance of predictive AI-based clinical decision support systems across clinical domains: A systematic review and meta-analysis.,"Waldock WJ, Guni A, Darzi A, Ashrafian H.",,2026,2026-03-24,Y,MED
Q3_amr_core,2026-09-05,42210697,PMC13321803,10.1128/aac.01768-25,Pangenome analysis of &lt;i&gt;Proteus mirabilis&lt;/i&gt; reveals lineage-specific antimicrobial resistance profiles and discordant genotype-phenotype correlations.,"Deka N, Brauer AL, Connerton K, Hanson BM, Walker JN, Armbruster CE.",,2026,2026-05-29,Y,MED
Q3_amr_core,2026-09-05,42430436,PMC13354099,10.1371/journal.pone.0352863,Machine learning-based analysis of drug resistance mutations in Mycobacterium tuberculosis.,"Thankamani A, C L B, Doss C GP.",,2026,2026-07-10,Y,MED
Q3_amr_core,2026-09-05,41465787,PMC12733776,10.3390/life15121848,Genomics in Epidemiology and Disease Surveillance: An Exploratory Analysis.,"Tiwari S, Dhakal T, Kim BJ, Jang GS, Oh Y.",,2025,2025-12-01,Y,MED
Q3_amr_core,2026-09-05,42326372,PMC13276223,10.1177/11779322261461933,Hidden in the Pangenome? Machine Learning-Driven Discovery of Antimicrobial Potential in &lt;i&gt;Corynebacterium glutamicum&lt;/i&gt;.,"Islam SI, Shahed K, Parvin MM, Sanjida S.",,2026,2026-06-17,Y,MED
Q3_amr_core,2026-09-05,41150077,PMC12567682,10.3390/vetsci12100937,Machine Learning Prediction of Multidrug Resistance in Swine-Derived &lt;i&gt;Campylobacter&lt;/i&gt; spp. Using United States Antimicrobial Resistance Surveillance Data (2013-2023).,"Sodagari HR, Ghasemi M, Varga C, Habib I.",,2025,2025-09-26,Y,MED
Q3_amr_core,2026-09-05,42487709,PMC13389983,10.3389/fmicb.2026.1891518,Genomic variant-driven prediction of azole resistance in &lt;i&gt;Aspergillus fumigatus&lt;/i&gt; using GWAS and machine learning.,"Li D, Yue X, Hu W, Zhong H, Chen F, Zhao J, Cao L, Chen X, Han L.",,2026,2026-07-07,Y,MED
Q3_amr_core,2026-09-05,42344774,PMC13289652,10.2147/dddt.s607228,Artificial Intelligence in Selected Domains of Drug Discovery: A Critical Narrative Review.,"Bin Abdulqader MI, Alsaqabi AA, Mohammed AE, Alghamdi SS.",,2026,2026-06-19,Y,MED
Q3_amr_core,2026-09-05,41845205,PMC13112838,10.1186/s12866-026-04947-3,Respiratory microbiota maturation enables machine learning based age prediction in chickens.,"Moreno-León A, López-Morales A, Höfle U, Barral M, Majó N, Lavín JL.",,2026,2026-03-18,Y,MED
Q3_amr_core,2026-09-05,,,10.64898/2026.08.08.26359928,MALDI-ST: A deep learning-based framework for rapid bacterial strain typing using MALDI-TOF mass spectra,"Nguyen H, Peleg AY, Song J, Vezina B, Egli A, Guerrero-López A, Blakeway LV, Wisniewski JA, Badoordeen GZ, Theegala R, Doan NQ, Dowe DL, Macesic N.",,2026,2026-08-10,Y,PPR
Q3_amr_core,2026-09-05,41877797,PMC13007503,10.3389/fmed.2026.1764292,Biochip-simulated genotype signals enable accurate and interpretable AMR prediction via machine learning.,Fu Z.,,2026,2026-03-09,Y,MED
Q3_amr_core,2026-09-05,42449884,PMC13360082,10.3390/diagnostics16132103,Machine Learning-Based Prediction of Antimicrobial Resistance in &lt;i&gt;Escherichia coli&lt;/i&gt; from MALDI-TOF Mass Spectrometry Data.,"Versmessen N, Mispelaere M, Vanstokstraeten R, Teixeira M, Boelens J, Hermans C, Vandekerckhove M, Vranckx K, Hulpiau P, Demuyser T, Degroeve S, Cools P.",,2026,2026-07-04,Y,MED
Q3_amr_core,2026-09-05,41162893,PMC12574167,10.1186/s12866-025-04394-6,Unveiling meropenem resistance and co-resistance patterns in Klebsiella pneumoniae and Acinetobacter baumannii: a global genome analysis using ML/DL and association mining.,"Ramachandran S, K D, M S, R MR, S A, V A, P DD, B S, Mohan S S.",,2025,2025-10-29,Y,MED
Q3_amr_core,2026-09-05,42382340,PMC13314634,10.3389/fmicb.2026.1789841,Rapid prediction of vancomycin-resistant &lt;i&gt;Enterococcus faecium&lt;/i&gt; using MALDI-TOF mass spectrometry and machine learning.,"Sun Y, Chen X, Hu A, Li Y, Li G, Zhao L, Wang C.",,2026,2026-06-16,Y,MED
Q3_amr_core,2026-09-05,,,10.20944/preprints202603.1564.v1,Integrating Phenotypic and Genomic Data with Machine Learning to Predict Antimicrobial Resistance and Identify Genetic Biomarkers in<em> E. coli</em>,"Adeyemi SH, Paudel R.",,2026,2026-03-19,N,PPR
Q3_amr_core,2026-09-05,42007968,PMC13094829,10.1099/mgen.0.001693,Genome-based source attribution using a One Health &lt;i&gt;Escherichia coli&lt;/i&gt; isolate collection from 2013 to 2023 in Scotland.,"Chalka A, Crozier L, Vallejo-Trujillo A, Low A, McAteer S, Qarkaxhija V, Templeton K, Tongue SC, Evans J, Foster G, Webster C, Evans T, Marwick CA, Raza A, Parcell BJ, Holden MTG, McNeilly T, Fitzgerald S, Mitchell M, Silva N, Robertshaw-McFarlane E, Hamilton S, Wells B, Hamilton C, Watson E, Finlay",,2026,2026-04-01,Y,MED
Q3_amr_core,2026-09-05,40193250,PMC12001116,10.1016/j.xpro.2025.103733,AMRLearn: Protocol for a machine learning pipeline for characterization of antimicrobial resistance determinants in microbial genomic data.,"Zhang X, Hu Y, Cheng Z, Archibald JM.",,2025,2025-04-05,Y,MED
Q3_amr_core,2026-09-05,41606475,PMC12922380,10.1186/s12876-025-04595-3,Predicting clinical outcomes in Helicobacter pylori-positive patients using supervised learning through the integration of demographic and genomic features.,"Narasimhan V, Pulakkat Warrier S, John JJ, T MP, Varadaraj N, Thomas GG, Veeraraghavan B.",,2026,2026-01-29,Y,MED
Q3_amr_core,2026-09-05,40646483,PMC12255030,10.1186/s12863-025-01338-x,Machine learning-based prediction of antimicrobial resistance and identification of AMR-related SNPs in Mycobacterium tuberculosis.,"Xu Y, Mao Y, Hua X, Jiang Y, Zou Y, Wang Z, Liu Z, Zhang H, Lu L, Yu Y.",,2025,2025-07-12,Y,MED
Q3_amr_core,2026-09-05,41954597,PMC13293304,10.1099/mgen.0.001667,Genomic and statistical models to characterize &lt;i&gt;Streptococcus pneumoniae&lt;/i&gt; transmission patterns in Malawi.,"Cave R, Chirombo J, Obolski U, Belman S, Kalizang'oma A, Mwalukomo TS, Kamng'ona A, Brown C, Msefula J, Bonomali F, Nyirenda R, Swarthout TD, Kwambana-Adams B, French N, Heyderman RS.",,2026,2026-04-01,Y,MED
Q3_amr_core,2026-09-05,41148661,PMC12561689,10.3390/antibiotics14100969,Machine Learning Model for Predicting Multidrug Resistance in Clinical &lt;i&gt;Escherichia coli&lt;/i&gt; Isolates: A Retrospective General Surgery Study.,"Tolan HK, Aydın İ, Tanyildizi-Kokkulunk H, Karakuş M, Akkaya Y, Kaya O, İşman FK.",,2025,2025-09-26,Y,MED
Q3_amr_core,2026-09-05,41782801,PMC12953961,10.1177/11779322261427123,"Leveraging Artificial Intelligence to Advance Bioinformatics in Africa: Opportunities, Challenges, and Ethical Considerations in Combating Antimicrobial Resistance.",Lyimo B.,,2026,2026-02-28,Y,MED
Q3_amr_core,2026-09-05,41218129,PMC12691591,10.1128/aac.01097-25,Challenges and considerations for whole-genome-based antimicrobial resistance plasmid investigations.,"Beh JQ, Wick RR, Howden BP, Connor CH, Webb JR.",,2025,2025-11-11,Y,MED
Q3_amr_core,2026-09-05,41183222,PMC12584844,10.1080/22221751.2025.2576588,"Global genomic survey of &lt;i&gt;Salmonella&lt;/i&gt; Kentucky: discovery of a chromosomeborne &lt;i&gt;bla&lt;/i&gt;&lt;sub&gt;NDM-5&lt;/sub&gt; and the emergence of ST314, an MDR clone mediated by the IncR plasmid.","Chen K, Peng J, Peng Z, Xiao R, Wang N, Deng Y, Wu C, Zheng Z, Guan J, Tang Y, Lin Q, Xu C, Xu X, Liao M, Zhang J.",,2025,2025-11-03,Y,MED
Q3_amr_core,2026-09-05,42059888,PMC13293316,10.1099/mgen.0.001708,Phylogenomics and gene association analysis support probiotic potential in a subset of &lt;i&gt;Staphylococcus xylosus&lt;/i&gt; isolates.,"Rich KD, Cai Z, Nobrega DB, Ronholm J, De Buck J.",,2026,2026-04-01,Y,MED
Q3_amr_core,2026-09-05,42054945,,10.1016/j.ijfoodmicro.2026.111811,Whole-genome sequencing and machine learning reveal candidate genomic features associated with Listeria monocytogenes persistence in two ice cream facilities.,"Sun L, Zhou J, Shen Y, Du X, Liang J, Chen S, Jia H.",,2026,2026-04-23,N,MED
Q3_amr_core,2026-09-05,41626677,PMC12930093,10.1093/bfgp/elaf027,An integrated complete-genome sequencing and systems biology approach to predict antimicrobial resistance genes in the virulent bacterial strains of Moraxella catarrhalis.,"Bristy SA, Hossain MA, Hasan MI, Mahmud SMH, Moni MA, Rahman MH.",,2026,2026-01-01,Y,MED
Q3_amr_core,2026-09-05,42421846,PMC13341291,10.3389/fvets.2026.1829777,Artificial intelligence-driven phage therapy in veterinary medicine: an adaptive One Health strategy to mitigate antimicrobial resistance in livestock systems.,"Cuteri V, Storoni C, Cao S, Li Y.",,2026,2026-06-24,Y,MED
Q3_amr_core,2026-09-05,41896736,PMC13147680,10.1186/s12866-026-04909-9,"BaGPipe: an automated, reproducible, and flexible pipeline for bacterial genome-wide association studies.","Wei KC, Blane B, Toussaint J, Reuter S, Toleman MS, Torok ME, Peacock SJ, Harrison EM, Aggarwal D, Roberts-Sengier W.",,2026,2026-03-27,Y,MED
Q3_amr_core,2026-09-05,41753579,PMC12943566,10.3390/microorganisms14020293,GWAS and Machine Learning Screening of Genomic Determinants Underlying Host Adaptation in Swine and Chicken &lt;i&gt;Salmonella&lt;/i&gt; Typhimurium Isolates.,"Liu Y, Wang Y, Wang Y, Liu X, Wang S, Peng Y, Liu Z, Li Z, Lu X, Kan B.",,2026,2026-01-27,Y,MED
Q3_amr_core,2026-09-05,41386627,,10.1016/j.ijantimicag.2025.107690,Machine-learning and gene-synergy networks reveal interpretable drivers of antibiotic resistance in Staphylococcus aureus.,"Xu J, Li Y, Wang Y, Liu F, Long J, Zhu J, Jin Y, Chen S, Duan G, Yang H.",,2026,2025-12-10,N,MED
Q3_amr_core,2026-09-05,41971322,PMC13066273,10.3389/fmicb.2026.1809070,"Epidemiology, antimicrobial resistance transmission, and One Health-based prevention of non-typhoidal &lt;i&gt;Salmonella&lt;/i&gt; and &lt;i&gt;Campylobacter&lt;/i&gt; infections: an updated literature review.","Zheng G, Chen L, Dong G, Ye K, Liu Z, Wang L.",,2026,2026-03-27,Y,MED
Q3_amr_core,2026-09-05,41287252,PMC12644248,10.1002/mbo3.70160,The Role of Machine Learning in Addressing Antibiotic Resistance: A New Era in Infectious Disease Control.,"Zubair A, Fazil M, Jawad M, Wdidi S.",,2025,2025-12-01,Y,MED
Q3_amr_core,2026-09-05,42405344,PMC13332804,10.1093/jacamr/dlag130,"One Health transmission of plasmid-mediated antimicrobial resistance: genomic insights at the interface of food, animals, humans and the environment.","Monte DFM, Thakur S.",,2026,2026-07-04,Y,MED
Q3_amr_core,2026-09-05,41953073,PMC13053822,10.2147/idr.s589962,"Targeting Horizontal Gene Transfer to Combat Antimicrobial Resistance: A Review of Mechanisms, Drivers, and Multi-Omics Strategies.","Tang L, Yang W, Yang L, Lv Y, Zhang J.",,2026,2026-04-02,Y,MED
Q3_amr_core,2026-09-05,42235509,PMC13347946,10.1016/j.xgen.2026.101273,Genomic and socioeconomic drivers of antimicrobial resistance forecast to 2050.,"Baker M, Maciel-Guerra A, Wang R, Luo C, Xu Y, Guerrero-Araya E, Meng W, Wu G, Pinpimai K, Oyom PA, Senin N, Dottorini T.",,2026,2026-06-03,Y,MED
Q3_amr_core,2026-09-05,40978072,PMC12446375,10.46234/ccdcw2025.197,"Confronting the Antimicrobial Resistance Crisis in China: Emerging Superbugs, Genomic Surveillance, and Innovative Countermeasures.","Tong Q, Zeng L, Ge Y, Jia J.",,2025,2025-09-01,N,MED
Q3_amr_core,2026-09-05,42458242,PMC13374142,10.1186/s12864-026-13121-y,Genomic insights into specialized and primary metabolism gene clusters in methicillin-resistant Staphylococcus aureus from Egyptian community settings.,"Aboushanab AA, Saif NA, Salem S, Eltaher SS, Elghaish RA, Pascoe B, Sheppard SK, Elhadidy M, Ziko L.",,2026,2026-07-15,Y,MED
Q3_amr_core,2026-09-05,39554812,PMC11564165,10.3389/fcimb.2024.1482186,"Artificial intelligence in predicting pathogenic microorganisms' antimicrobial resistance: challenges, progress, and prospects.","Li Y, Cui X, Yang X, Liu G, Zhang J.",,2024,2024-11-01,Y,MED
Q3_amr_core,2026-09-05,41304932,PMC12655035,10.3390/ph18111687,Applications of Genome Sequencing in Infectious Diseases: From Pathogen Identification to Precision Medicine.,"Hasan GM, Mohammad T, Shamsi A, Sohal SS, Hassan MI.",,2025,2025-11-07,Y,MED
Q3_amr_core,2026-09-05,42505675,PMC13404703,10.3390/antibiotics15070712,Skin Infection Pathogenicity Associated with a Canine Microbiome Resident: Polygenic Architecture of Virulence Factors in &lt;i&gt;Staphylococcus pseudintermedius&lt;/i&gt;.,"Javaid A, Tabassum N, Karthikeyan A, Kim TH, Kim YM, Khan F.",,2026,2026-07-22,Y,MED
Q3_amr_core,2026-09-05,41594091,PMC12838229,10.3390/antibiotics15010055,The Role of Genomics in Advancing and Standardising Bacteriophage Therapy.,"Abdraimova N, Shitikov E, Kornienko M.",,2026,2026-01-04,Y,MED
Q3_amr_core,2026-09-05,42222122,PMC13216486,10.3389/fcvm.2026.1790244,Artificial intelligence optimizes immune rejection prediction and management in heart transplantation: a structured narrative review.,"Chen K, Lai J, Luo Y, Li C, Wang G.",,2026,2026-05-14,Y,MED
Q3_amr_core,2026-09-05,42305602,PMC13266145,10.1016/j.isci.2026.116189,"&lt;i&gt;StrainCascade&lt;/i&gt;: An automated, modular workflow for high-throughput long-read bacterial genome reconstruction and characterization.","Jordi SBU, Baertschi I, Li J, Fasel N, Misselwitz B, Yilmaz B.",,2026,2026-06-04,Y,MED
Q3_amr_core,2026-09-05,41989189,PMC13227986,10.1128/spectrum.02293-25,Emergence of a high-risk multidrug-resistant &lt;i&gt;Acinetobacter baumannii&lt;/i&gt; clone ST697 in nosocomial settings.,"Guan J, Qu H, Yu L, Li W, Eister G, Hakonarson H, Li S.",,2026,2026-04-16,Y,MED
Q3_amr_core,2026-09-05,41769123,PMC12945999,10.3389/fpubh.2026.1763512,Leveraging real-time genomic surveillance to combat infectious diseases and antimicrobial resistance in cancer patients.,"Hong Y, Kalfakakou D, Cheong IH, Kozlakidis Z.",,2026,2026-02-13,Y,MED
Q3_amr_core,2026-09-05,41749685,PMC12938703,10.3390/bioengineering13020144,"Transformer Models, Graph Networks, and Generative AI in Gut Microbiome Research: A Narrative Review.","Zhu Y, Tang Y, Qi X, Zhu X.",,2026,2026-01-27,Y,MED
Q3_amr_core,2026-09-05,41878745,PMC13006217,10.3389/fmicb.2026.1782552,Integrated analysis of MALDI-TOF MS and whole-genome sequencing for subtyping &lt;i&gt;Salmonella&lt;/i&gt;.,"Liu Y, Qiao J, Xiao Y, Zhang T, Wu Y.",,2026,2026-03-09,Y,MED
Q3_amr_core,2026-09-05,41316035,PMC12751255,10.1186/s12879-025-12180-y,"Antibiotic susceptibility patterns of clinical isolates of salmonella species producing extended spectrum beta lactamases as predictor of multidrug resistance in a tertiary hospital, Southeastern Nigeria.","Aniokete UC, Uzor S, Okoroiwu HU, Ibeneme SC, Iroha IR.",,2025,2025-11-28,Y,MED
Q3_amr_core,2026-09-05,42334937,PMC13330922,10.1093/bioinformatics/btag421,MetagenomicKG: a knowledge graph for metagenomic applications.,"Ma C, Liu S, Won S, Koslicki D.",,2026,2026-07-01,Y,MED
